"","logFC","logCPM","PValue","FDR"
"YGL206C",0.388216356647905,7.79376120816849,1.04305416987735e-10,4.27999412147314e-10
"YDL027C",0.729659083929436,6.3744141929511,1.04629225823681e-10,4.29030581565293e-10
"YHR091C",0.830803033005858,6.11892648137882,1.06988879213614e-10,4.38402491902321e-10
"YDL113C",0.772199798460695,6.37066404890232,1.07722660887302e-10,4.41103795481082e-10
"YER074W-A",0.891250525657833,5.73015539357332,1.13784916028458e-10,4.65605358326685e-10
"YIL056W",-0.740410160383986,6.44168844313736,1.15980028481937e-10,4.74259729459308e-10
"YGR281W",-0.49055255414824,7.04520351424427,1.17771087184394e-10,4.8125105170584e-10
"YPL063W",0.452292150337776,7.59333845486833,1.19581167865927e-10,4.88310400457344e-10
"YLR029C",-0.136861273661854,10.8137832654649,1.2186785041542e-10,4.97304876488303e-10
"YMR064W",0.854998449172603,5.78497448538189,1.28568003841745e-10,5.24284547713031e-10
"YPR019W",0.550308697649978,6.82831841037789,1.30010013852437e-10,5.29799760306386e-10
"YER050C",0.792419160899298,5.93417368979965,1.30713639353749e-10,5.32300484553431e-10
"YPR079W",0.805863395273365,6.11043715711247,1.30992073610178e-10,5.33067468742383e-10
"YHR079C",0.863884111386765,5.9843386703205,1.38150338483139e-10,5.61811376498097e-10
"YDR260C",0.901760272343846,5.69998941384186,1.38857005042894e-10,5.64297320631046e-10
"YCL052C",0.618953531439014,6.77851269984951,1.4089241213588e-10,5.72175979827044e-10
"YLR309C",0.711419903809271,6.59974467743773,1.42778193671819e-10,5.79436606279942e-10
"YPL210C",0.73822107241742,6.63399018492396,1.43604237951252e-10,5.82389496886608e-10
"YOR162C",0.83137102420233,5.72304417971108,1.45536265001551e-10,5.89820602749438e-10
"YKL114C",0.725490588330074,6.08523016097533,1.48486704546542e-10,6.01366071732984e-10
"YMR037C",0.593637149522259,6.78387610714367,1.53674424613299e-10,6.21950458575166e-10
"YJR099W",1.04000688901979,5.29692781164002,1.539510291647e-10,6.22644046184232e-10
"YIL048W",0.598948887262077,6.69365124799028,1.55118431591458e-10,6.26751475444402e-10
"YPL164C",0.991034753144542,5.46244075661798,1.55178453866157e-10,6.26751475444402e-10
"YLR185W",0.262414831719631,9.08712745665702,1.56956468103006e-10,6.3350028769815e-10
"YLR066W",0.626190557041742,6.65564027797488,1.58192272270298e-10,6.38052948209511e-10
"YER131W",-0.214683750509807,9.56236868535019,1.58584600831363e-10,6.39199647901347e-10
"YBR096W",0.806304175893386,6.24147669989244,1.59593577269483e-10,6.42661503357968e-10
"YPL161C",1.00382708672356,5.36202645737263,1.59660708118339e-10,6.42661503357968e-10
"YOR064C",1.56088953487546,4.64316972333812,1.60910605924484e-10,6.47252246944373e-10
"YNL103W",0.699414564227356,6.93853341103203,1.61552217514859e-10,6.49391624344714e-10
"YPR073C",0.843577057832588,5.72318793688388,1.62869583291184e-10,6.54242582711429e-10
"YDR003W-A",1.5226126271568,4.25899456247977,1.64532101430277e-10,6.60472485863603e-10
"YDL047W",0.617764250458724,6.86968692287881,1.68570407302182e-10,6.76224474581026e-10
"YDR536W",1.61889375445904,4.50855787413014,1.70509014459875e-10,6.83537831002086e-10
"YDR017C",0.573469991084311,6.79627171704568,1.7090549256842e-10,6.84663371379379e-10
"YML051W",0.604007003003129,6.66401577615892,1.72091468280915e-10,6.88948049944638e-10
"YDR304C",0.367691158166088,8.04247745145508,1.78682967655263e-10,7.14852683986606e-10
"YKL157W",0.378131874671674,7.86318744743628,1.81812321308745e-10,7.26880746745841e-10
"YJL198W",0.449090971276081,7.41288277547516,1.823575500849e-10,7.28568280791595e-10
"YMR226C",0.34533347614821,8.09255927271954,1.83957630758816e-10,7.34465115519511e-10
"YPL174C",1.06719054083888,5.11397585593472,1.97021476372866e-10,7.86093105663013e-10
"YIL149C",0.606159265785318,6.99609335013407,1.99135344302174e-10,7.93991800698087e-10
"YGL124C",0.865055319410842,5.61571000194168,2.00097097764002e-10,7.97289244087272e-10
"YGR024C",0.715900660545661,6.2586536296162,2.03517285991721e-10,8.10371319793412e-10
"YKL020C",0.589442911857208,6.7666596919709,2.03969660594655e-10,8.11626416771065e-10
"YMR298W",0.702853663206612,6.46562318755832,2.05927561410843e-10,8.18407483165864e-10
"YKL113C",0.753779036669279,6.09887728856383,2.05950438133171e-10,8.18407483165864e-10
"YKL012W",0.751984828274403,6.32950513530825,2.0707623347596e-10,8.22328908373995e-10
"YJR043C",1.05326956442966,5.13451537332374,2.08730720958719e-10,8.28343176333157e-10
"YHL003C",0.530902549362121,6.90273229382725,2.13878939513232e-10,8.48204882774659e-10
"YOR089C",0.431351847186758,7.43870159936084,2.14434838301729e-10,8.49839878252735e-10
"YDR495C",1.02736750308073,5.20379234285399,2.16500283668083e-10,8.57451257338721e-10
"YBL039W-B",1.95982597639286,3.776540522972,2.1823431810749e-10,8.63740776081616e-10
"YLR229C",0.365156701340247,8.01320939897335,2.18971217741837e-10,8.6607800493212e-10
"YNL272C",0.646102276647909,6.37413637312235,2.21830462461691e-10,8.76800832589061e-10
"YER020W",-0.386176887339213,7.63965482361178,2.22332383128078e-10,8.78198071407767e-10
"YLR406C",0.297672769991681,8.50066498651353,2.23207842243065e-10,8.81067913643906e-10
"YOR005C",1.00540106529288,5.69026410721746,2.25463681138582e-10,8.89137545964916e-10
"YFR046C",0.996183837505564,5.22344777272256,2.25698594516025e-10,8.89137545964916e-10
"YKL217W",0.841033539845709,5.6752761627921,2.25702990373382e-10,8.89137545964916e-10
"YKR018C",0.351009216631416,8.03236179385578,2.32521965387094e-10,9.15390864401486e-10
"YMR078C",0.955660615377597,5.35120368995606,2.43438261108797e-10,9.57728850386139e-10
"YLR179C",-0.288746878687159,8.47885413836224,2.4709858348917e-10,9.71483268109914e-10
"YPL260W",0.490280566632298,7.14678034580026,2.47557354784899e-10,9.72640682777057e-10
"YOR316C",0.550565005806098,7.0909538610692,2.49323011370098e-10,9.7892784225406e-10
"YOR193W",1.2050674679084,4.78400999044846,2.51156641144465e-10,9.85400611510443e-10
"YCR095C",1.44956346889904,4.71315969151074,2.51304634573138e-10,9.85400611510443e-10
"YOL107W",1.21832189216365,5.02541206871355,2.5220610716475e-10,9.88280487479356e-10
"YMR252C",0.975063120198646,5.3653596709691,2.58642423796843e-10,1.01283072243939e-09
"YDR159W",0.840460273716941,6.04406397232164,2.59791438697552e-10,1.01665736955914e-09
"YML111W",0.584538312613269,6.72377036455795,2.71356540556588e-10,1.06121391306896e-09
"YER013W",0.881341179620515,5.69407321032314,2.73019068676056e-10,1.06701045532115e-09
"YKR099W",1.093249697388,5.19372428685095,2.7831128672863e-10,1.08697550070845e-09
"YLR189C",0.573605644689694,6.86572628583078,2.84742718975563e-10,1.1111412829086e-09
"YGL153W",0.857345907177894,5.68688143844044,2.84874315729652e-10,1.1111412829086e-09
"YEL038W",0.463052529228243,7.22034097193905,2.88271268602514e-10,1.12365026108108e-09
"YMR081C",-0.937649115089866,5.6527583554482,2.9415721111088e-10,1.14583819495924e-09
"YGR235C",0.830830607708658,6.46078231436976,2.9696695070884e-10,1.15602200483171e-09
"YPR020W",1.35220269013296,4.50939068313264,3.01824485493784e-10,1.17415876440941e-09
"YGL048C",0.312945338249409,8.4958694531056,3.16302555696744e-10,1.22967294484733e-09
"YHR103W",0.632675003518993,6.57602246784485,3.18126476422623e-10,1.23595164871481e-09
"YJL219W",1.64308839866008,4.19554904918169,3.20137008059856e-10,1.24230810800419e-09
"YKL061W",1.49713110100219,4.52985990291047,3.20182502062936e-10,1.24230810800419e-09
"YHR019C",-0.21400643541735,9.4001061296705,3.22629930616343e-10,1.25098381353663e-09
"YGL233W",0.698634811259558,6.2970454108424,3.29140831506119e-10,1.27539377866516e-09
"YDR425W",0.963122198267112,5.74989138613024,3.2963843921358e-10,1.27648602410128e-09
"YNL278W",0.752434197649536,5.98713850594614,3.29994600609134e-10,1.27702946488178e-09
"YIR004W",0.641184225708937,6.95957224117319,3.31579967206796e-10,1.28232592546576e-09
"YPL124W",1.53806945413857,4.23394282589181,3.33337701498279e-10,1.28828163276637e-09
"YDR510W",0.433161474304977,7.57069017353515,3.3377996779485e-10,1.28914887039303e-09
"YKL214C",0.916892445941518,5.43072081605747,3.34591731758129e-10,1.29144114599664e-09
"YPR198W",0.585079799186806,6.57859556722298,3.35729455536798e-10,1.29498773690432e-09
"YBR261C",-0.581537195218182,6.60631948985033,3.39274185422746e-10,1.3078080489553e-09
"YBR086C",0.296741598274694,8.47240434009619,3.39861255705428e-10,1.30921813151629e-09
"YDL199C",1.05328752018717,5.103936608119,3.51456967212019e-10,1.35300642484939e-09
"YKR023W",0.782888955035921,5.91217361568698,3.53466748331719e-10,1.35985874504472e-09
"YDR432W",0.222155725752128,9.52871610740864,3.54619275715176e-10,1.36340627316874e-09
"YHR060W",0.977492959589676,5.47335385126562,3.57026057676046e-10,1.37176830082413e-09
"YDR084C",0.746538999886587,6.32761370154908,3.58279448088368e-10,1.37569078153074e-09
"YDR236C",0.917165298303415,5.87594934675446,3.59290951105339e-10,1.37867999850214e-09
"YNL051W",0.965415972489146,5.29486021435348,3.61931424584527e-10,1.38791201507884e-09
"YMR090W",0.901310513545667,5.92578294203305,3.62343855640292e-10,1.38859364884949e-09
"YIL135C",0.534753047831651,7.07795118171747,3.69279405248791e-10,1.41425646657417e-09
"YMR297W",0.263568645302781,9.81384620358413,3.8042148845681e-10,1.455985735575e-09
"YER014W",0.871399179089209,5.84940809872961,3.90885580389842e-10,1.49506785983626e-09
"YMR068W",0.840911948466007,5.79094772415287,4.07630405372308e-10,1.55810665929454e-09
"YER012W",0.377706246975797,7.83894583796513,4.10247416869937e-10,1.56709746005127e-09
"YDR013W",1.06305079804193,5.047699579095,4.17616616222626e-10,1.5942177536705e-09
"YER092W",0.811437673276523,5.92586908370721,4.33273072782171e-10,1.65254442594573e-09
"YMR284W",0.973845328509,5.37701542591044,4.33454275657898e-10,1.65254442594573e-09
"YAL051W",0.832107755693869,5.94064614573767,4.34237879012877e-10,1.65446589189903e-09
"YLR162W",-0.687118562782024,6.16136319560766,4.36087963146387e-10,1.66044560999818e-09
"YLR457C",1.50824670269789,4.51403228870395,4.41038938467354e-10,1.67821697679185e-09
"YDL082W",0.224483431728291,9.20984401070232,4.43975847823616e-10,1.68830661412104e-09
"YMR172W",0.698815776768665,6.16799433123562,4.532062617201e-10,1.72230022517523e-09
"YBR233W",0.889632268763224,5.61399515525103,4.5512736993637e-10,1.72849078813447e-09
"YBR110W",0.604333236391014,6.48797014209787,4.58645571645284e-10,1.74073498872684e-09
"YKL179C",0.723235756802634,6.74857365841395,4.59588172534645e-10,1.74319436979968e-09
"YLR038C",0.924431146664828,5.37678279038795,4.61742221258245e-10,1.75024261574954e-09
"YGR253C",0.318621350359645,8.48642153268737,4.69757115787996e-10,1.77948326127886e-09
"YDR512C",0.886655684076006,5.49748705936048,4.74397402727298e-10,1.79591134480961e-09
"YNL048W",0.776629207510421,5.95339610468435,4.77398807335789e-10,1.80611812212651e-09
"YCR075C",0.809307204636668,5.68935327551725,4.89637018858733e-10,1.85123465852213e-09
"YGR252W",0.826323807587297,5.98715412946672,4.93505599076878e-10,1.86466962307656e-09
"YPR120C",1.20456590813917,5.01498034466716,5.01122497122939e-10,1.89224110751527e-09
"YNL167C",0.68448225716395,6.75711295305936,5.07382502917934e-10,1.91465705979937e-09
"YPL179W",0.508360516759506,7.14382426909053,5.11236363174702e-10,1.92797040210625e-09
"YGR163W",0.704780895309185,6.19047072111179,5.12367730431249e-10,1.93100628086733e-09
"YMR236W",0.524180104510761,7.1628577925989,5.18354187488391e-10,1.95232446045118e-09
"YCL043C",0.148080703265131,10.423038672197,5.23603954860003e-10,1.97084262144188e-09
"YDL088C",0.637738004087606,6.46888319042099,5.34959587037748e-10,2.01230507088516e-09
"YLR075W",0.0957925219798227,11.673266283889,5.42532263864513e-10,2.03949390424798e-09
"YLR381W",1.03330306101478,5.26385933520277,5.64746926929254e-10,2.12165559786692e-09
"YCR042C",0.62595419993829,6.82551835806697,5.72431856512265e-10,2.14916198920246e-09
"YPR156C",0.452813834584333,7.68086507952247,5.76240299105805e-10,2.16208868091886e-09
"YLR360W",0.946441210206983,5.74480388611884,5.85042416102853e-10,2.19372368572914e-09
"YPR002W",1.2447317749158,4.65807793763676,6.02002780679574e-10,2.25589009074164e-09
"YPL259C",0.653744278841365,6.29918826455902,6.06831166808001e-10,2.27254431266009e-09
"YDR379W",0.589846421236406,6.94067635667469,6.09165975383337e-10,2.27984508307603e-09
"YIL156W-B",0.814134348929096,5.77200584224932,6.13237303239381e-10,2.29363155705905e-09
"YLR166C",0.843781257354712,5.9179946696577,6.19267862660607e-10,2.31472390610411e-09
"YML070W",0.384497165446331,7.82255175366278,6.25334420374795e-10,2.33592409429145e-09
"YOR336W",0.714389327300415,6.00270664388364,6.27397515332455e-10,2.34215211244299e-09
"YBR290W",0.531782120471422,6.86185089332266,6.61171066359014e-10,2.46667667064709e-09
"YBR101C",0.626947065019332,6.35544352276726,6.70715925346132e-10,2.50070959689544e-09
"YIL011W",-1.11485216816892,5.10929822896378,6.79399331193178e-10,2.53148982535897e-09
"YLR320W",0.951925125596748,5.2976803806382,6.82437879640974e-10,2.5412114121055e-09
"YDR051C",0.843214400813187,6.06501419610093,6.87045236626286e-10,2.55675890887908e-09
"YOL114C",1.70771958650503,4.20805499687952,6.88219703033861e-10,2.5595197880901e-09
"YNL008C",0.86277121185891,5.88281497266189,6.88662537646629e-10,2.55955793671803e-09
"YML106W",-0.344678908384346,8.09339929164421,6.8932302074329e-10,2.56040446562338e-09
"YGL095C",0.613974125315891,6.4851878760805,7.23241377852756e-10,2.68470466295781e-09
"YJR036C",0.834849874231804,5.60404950749558,7.3441019360497e-10,2.72445461790634e-09
"YBR253W",0.895524887240635,5.71392502083755,7.35070609564558e-10,2.72519598796585e-09
"YMR208W",0.599684544828186,6.93866599732006,7.41268385670117e-10,2.74645274765816e-09
"YNL047C",0.862872468415985,5.56454413782755,7.55808062500073e-10,2.79857090476404e-09
"YGL023C",0.363348885594617,7.8290116476377,8.09291789408e-10,2.99308075040292e-09
"YOR369C",-0.127075186896542,11.2982000625515,8.09711550576445e-10,2.99308075040292e-09
"YLL018C",-0.235446575225255,9.01633210945515,8.09856731687524e-10,2.99308075040292e-09
"YLR362W",0.796202344518373,6.15335848737579,8.10635542827071e-10,2.99408895562283e-09
"YJR062C",0.764524750885796,6.03717487023303,8.17268900822849e-10,3.01670622967486e-09
"YBR227C",0.778159191678113,6.18992305275921,8.37455884474848e-10,3.0892933094998e-09
"YKR068C",0.726221265839735,6.03858014012469,8.95736777124089e-10,3.30222710918582e-09
"YNL258C",0.668309721194139,6.20087491266234,9.53136118780094e-10,3.5116478299015e-09
"YML131W",0.750480718555514,6.12226315794639,9.7013867881313e-10,3.57206631147311e-09
"YBR201C-A",1.35164410149783,4.42329192394424,9.73354686685727e-10,3.58167890616881e-09
"YJR151C",0.896007496155584,5.481636107101,9.80957213392721e-10,3.60741070953681e-09
"YJL062W",0.524487123207211,6.91502751931272,9.92216197245262e-10,3.64654859571442e-09
"YLL067C",-6.09063546377804,2.07763217949985,1.00764088988297e-09,3.70093801703136e-09
"YMR114C",0.804554014775333,5.86618971183493,1.01345407928439e-09,3.71998001682738e-09
"YDR284C",0.553094800030695,6.98829686557404,1.0313220240553e-09,3.78321910498153e-09
"YPL188W",0.976638897812482,5.63476370921688,1.03392621800638e-09,3.79042220070866e-09
"YKL033W-A",0.485718732903255,7.17084428320648,1.03728171613597e-09,3.80036898723004e-09
"YDL193W",0.7286658426455,5.99125252609928,1.04884513170685e-09,3.84035683434991e-09
"YMR099C",0.533642916794807,7.07025106942533,1.06100254582474e-09,3.88246880868581e-09
"YJL145W",0.667224954525496,6.39918617507028,1.0753333698817e-09,3.93247685388752e-09
"YKL140W",0.489351122845598,6.98846133077737,1.08520958036242e-09,3.96379552790457e-09
"YLR313C",1.66533938404597,4.08749203169809,1.08523724103522e-09,3.96379552790457e-09
"YOR108W",-0.59947540269247,6.63356382720049,1.10620659431377e-09,4.03789291706021e-09
"YLR175W",-0.323337194983792,8.67235861200728,1.11293199210953e-09,4.05993748292977e-09
"YDR142C",0.902216695635358,5.48696573684672,1.16306642791341e-09,4.24021198642246e-09
"YNR032W",0.681580637462377,6.23402531079776,1.19074698556327e-09,4.33845438028193e-09
"YCR010C",1.27931199386843,4.53543587192655,1.20589758347112e-09,4.39095138547609e-09
"YJL177W",-0.203738869833705,9.44873528059888,1.208043849864e-09,4.39606116829354e-09
"YJR028W",5.95636729972213,2.5106911727073,1.21553399245565e-09,4.420599037099e-09
"YKL196C",0.416224803231076,7.60858542001,1.24260110429656e-09,4.51625966469455e-09
"YOL005C",0.566215227047941,6.67133193075754,1.27321380837045e-09,4.62468146355307e-09
"YER167W",0.580869476847279,6.89162968094638,1.29496032084171e-09,4.70078541007385e-09
"YER046W",1.19270675673463,5.20343284296163,1.30196970203338e-09,4.72333214404141e-09
"YMR115W",0.844032222298248,5.87003577699657,1.31328325397139e-09,4.76145650352249e-09
"YCR076C",0.750520406242561,5.85024250615474,1.31944142613635e-09,4.78085420603109e-09
"YAL007C",0.586000426826892,6.86482183699894,1.3267339625393e-09,4.80433589739598e-09
"YPL241C",1.37163817024016,4.37836545270936,1.35066126155909e-09,4.88798940956891e-09
"YFL066C",-3.2028891055856,2.65328026795724,1.35245962849829e-09,4.89150588131073e-09
"YOL086W-A",0.916768138347506,5.41870052503626,1.39271404896666e-09,5.03288678055253e-09
"YIR043C",4.51739043277198,2.66916710499818,1.39325140215397e-09,5.03288678055253e-09
"YJR004C",0.911453272076462,5.58934709753382,1.42250748162408e-09,5.13543427014625e-09
"YFL034W",0.606071745779008,6.49862557998907,1.44204021145805e-09,5.20277556780324e-09
"YFR005C",0.98484254169561,5.30928196311463,1.46652178754252e-09,5.28787898652597e-09
"YML087C",1.39672744879264,4.30200237785619,1.48669920119156e-09,5.35736855873962e-09
"YGL084C",0.611495665365224,6.62694938271519,1.50553553713614e-09,5.42194386684998e-09
"YOR131C",0.817140842207754,6.2238450209094,1.5180601180877e-09,5.46372367319036e-09
"YHR123W",0.69739581531865,6.40160155320019,1.53243191580546e-09,5.51209704913127e-09
"YPR004C",0.509818977612695,7.0357164619817,1.53590554504086e-09,5.52123518226413e-09
"YML026C",-0.182156548075638,9.68194152383881,1.53928531209907e-09,5.5300250101337e-09
"YJR014W",0.458777627303706,7.30042966046138,1.574011041466e-09,5.65134910943829e-09
"YNR017W",0.346781919937856,7.92173205540194,1.57646563115848e-09,5.65672961768633e-09
"YLR119W",1.31363981961951,4.5350251062991,1.59176217712316e-09,5.70815563759864e-09
"YOR018W",0.507460281287688,6.99747064912548,1.60386328800301e-09,5.74806727747656e-09
"YMR205C",-0.171151679460514,9.8524420183943,1.60936446995764e-09,5.76147124878433e-09
